title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
These Are The Days Of Our Lives,Queen,0.691,0.378,0,-10.675,1,0.0305,0.378,9.07e-05,0.0584,0.573,112.606
Memories (feat. Kid Cudi),David Guetta,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983
Caribbean Queen (No More Love On the Run),Billy Ocean,0.79,0.649,5,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798
It's Only Love,Simply Red,0.644,0.906,9,-4.784,0,0.0387,0.525,0.00166,0.0626,0.774,91.991
Dansen Aan Zee,BLØF,0.35,0.446,7,-9.924,1,0.0347,0.172,1.51e-06,0.136,0.271,190.864
Lessons in Love,Level 42,0.769,0.786,7,-15.368,1,0.0508,0.49,0.766,0.85,0.649,118.987
One Word,Anouk,0.619,0.568,6,-8.472,1,0.0299,0.104,1.87e-05,0.108,0.339,92.002
A Whiter Shade Of Pale,Procol Harum,0.288,0.64,0,-6.173,1,0.0325,0.792,0.000798,0.282,0.388,74.455
Cruel Man,Intwine,0.472,0.8,1,-5.061,0,0.0384,0.106,0.00601,0.108,0.55,172.136
Miss You,The Rolling Stones,0.855,0.558,9,-7.427,0,0.0306,0.0889,0.0222,0.0605,0.961,109.988
Paranoid,Black Sabbath,0.418,0.668,6,-11.297,0,0.082,0.000143,0.00113,0.173,0.379,162.663
Is She Really Going Out With Him?,Joe Jackson,0.851,0.221,3,-12.468,1,0.0542,0.0137,3.42e-05,0.155,0.893,116.123
Everlasting Love,U2,0.545,0.864,3,-7.412,1,0.0367,0.191,0.00013,0.316,0.484,126.354
Love Rears It's Ugly Head,Living Colour,0.338,0.622,6,-8.826,0,0.111,0.292,0.0011,0.739,0.416,151.266
Rainbow In The Sky - K & A's Radio Blast,Paul Elstak,0.475,0.941,1,-7.042,0,0.0345,0.000125,0.0102,0.276,0.262,167.973
"I Want Your Sex, Pt. 2",George Michael,0.853,0.693,0,-10.139,0,0.0434,0.0012,0.272,0.0443,0.914,98.046
The Unforgettable Fire,U2,0.421,0.756,10,-8.127,1,0.0317,0.0012,0.0412,0.0698,0.198,136.314
Into Temptation,Crowded House,0.375,0.515,4,-10.225,0,0.0269,0.497,0.000231,0.0703,0.271,84.811
A Town Called Malice,The Jam,0.538,0.957,6,-5.589,0,0.071,0.000746,0.042,0.0604,0.744,101.887
Food For Thought - Live,UB40,0.615,0.79,9,-9.672,0,0.0489,0.000195,0.0622,0.17,0.875,132.717
The Night,The Moody Blues,0.23,0.416,4,-8.09,0,0.033,0.203,0.00298,0.109,0.171,106.978
Bad Moon Rising,Creedence Clearwater Revival,0.518,0.808,2,-5.536,1,0.0371,0.0604,2.18e-06,0.0814,0.944,179.275
Where The Streets Have No Name - Single Edit,U2,0.5,0.851,2,-6.027,1,0.038,0.0128,0.00698,0.136,0.358,125.599
A Different Corner,George Michael,0.25,0.28,6,-10.334,1,0.0325,0.859,0.0102,0.106,0.178,94.928
Undercover Of The Night,The Rolling Stones,0.626,0.948,5,-6.313,0,0.147,0.032,0.0125,0.422,0.472,122.728
Comfortably Numb - 2011 Remastered Version,Pink Floyd,0.479,0.309,11,-14.751,0,0.0299,0.153,0.22,0.134,0.182,127.155
Snow (Hey Oh),Red Hot Chili Peppers,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655
Still Loving You,Scorpions,0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929
New Year's Day,U2,0.518,0.803,8,-6.337,0,0.0318,0.00151,0.0246,0.612,0.633,133.462
Would I Lie to You?,Eurythmics,0.603,0.861,2,-9.94,1,0.0332,0.121,0.000418,0.408,0.807,132.387
Het Is Een Nacht... (Levensecht),Guus Meeuwis,0.631,0.623,7,-7.013,1,0.0297,0.541,5.3e-06,0.157,0.495,138.076
Livin' Thing,Electric Light Orchestra,0.543,0.603,0,-8.263,1,0.0338,0.593,0.0,0.201,0.431,122.871
My Life,Billy Joel,0.726,0.857,2,-6.107,1,0.0359,0.136,0.00025,0.0919,0.705,131.08
Mushanga,TOTO,0.719,0.313,5,-19.185,0,0.0364,0.0861,0.00253,0.0903,0.505,121.913
State Of Independence - Single Version,Donna Summer,0.737,0.801,4,-6.377,1,0.144,0.445,0.0643,0.0942,0.908,169.751
Come Undone - UK Radio Edit,Robbie Williams,0.399,0.685,11,-6.135,1,0.0416,0.00875,0.0,0.211,0.235,167.965
Don't Stand So Close To Me,The Police,0.796,0.531,2,-8.75,1,0.0548,0.049,0.0052,0.0412,0.591,140.369
Sinds 1 Dag Of 2 (32 Jaar),Doe Maar,0.884,0.599,9,-10.892,1,0.0449,0.283,0.00396,0.137,0.963,113.743
Bed Of Roses,Bon Jovi,0.43,0.53,5,-6.466,1,0.0256,0.137,0.0,0.193,0.156,82.45
I Don't Like Mondays,The Boomtown Rats,0.484,0.322,11,-12.433,1,0.0434,0.732,0.0,0.353,0.485,143.462
I Feel Good,James Brown,0.409,0.836,7,-16.365,1,0.1,0.188,0.00487,0.968,0.389,164.535
The Devil Made Me Do It,Golden Earring,0.439,0.874,9,-6.545,1,0.0523,0.315,0.0,0.39,0.829,174.324
Laugh About It,Racoon,0.502,0.686,6,-7.304,1,0.0274,0.0528,0.0,0.14,0.65,96.993
Believe In Me,Lenny Kravitz,0.73,0.65,5,-8.142,0,0.0354,0.00243,0.0245,0.0445,0.748,120.038
I'm Not so Tough,Ilse DeLange,0.727,0.579,1,-7.802,0,0.0275,0.0234,2.31e-06,0.0959,0.545,116.9
Tell Her About It,Billy Joel,0.566,0.891,8,-5.209,1,0.159,0.00683,0.0,0.487,0.748,183.221
Everybody's Fool,Evanescence,0.44,0.818,2,-5.077,0,0.0388,0.00131,5.14e-05,0.273,0.32,95.093
Live And Let Die,Guns N' Roses,0.261,0.823,11,-7.637,1,0.0686,0.0117,0.0906,0.112,0.258,152.332
Riders on the Storm,The Doors,0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886
Lightning Crashes,Live,0.367,0.425,11,-9.298,1,0.0549,0.269,6e-06,0.111,0.431,166.181
Patience,Guns N' Roses,0.456,0.268,6,-14.49,1,0.0312,0.727,0.000241,0.106,0.356,119.807
Groot Hart,De Dijk,0.776,0.549,0,-10.131,1,0.033,0.476,1.01e-05,0.12,0.639,128.739
Original Sin,INXS,0.685,0.633,9,-7.259,1,0.0377,0.0136,0.000106,0.0935,0.731,131.397
I'll Be Over You,TOTO,0.525,0.491,10,-8.557,1,0.0253,0.0221,0.0,0.251,0.393,82.213
I Will Keep My Head Down,Kane,0.517,0.657,4,-9.216,0,0.0588,0.00637,3.92e-06,0.119,0.149,139.083
She's Always a Woman,Billy Joel,0.295,0.295,3,-12.477,1,0.0349,0.81,0.0,0.116,0.381,176.107
Zwart Wit,Frank Boeijen Groep,0.485,0.797,2,-6.198,0,0.0542,0.0227,1.6e-06,0.274,0.695,132.068
I Knew You Were Waiting (For Me),George Michael,0.717,0.837,4,-5.49,1,0.0456,0.264,0.0,0.235,0.68,107.989
Suspicious Minds,Elvis Presley,0.482,0.505,7,-6.465,1,0.0287,0.0419,2.95e-06,0.555,0.719,116.382
Dance Little Sister,Sananda Maitreya,0.723,0.833,2,-6.281,0,0.102,0.199,0.0,0.0526,0.93,115.274
Walk on Water - H2O Radio Mix,Milk Inc.,0.733,0.79,0,-8.482,1,0.0588,0.0938,4.86e-06,0.152,0.428,140.928
(I Can’t Get No) Satisfaction,The Rolling Stones,0.437,0.911,9,-6.859,1,0.0372,0.000298,0.64,0.966,0.885,144.338
Follow Through,Gavin DeGraw,0.381,0.791,0,-5.383,1,0.0538,0.000523,0.0,0.0651,0.393,174.88
"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",Cheap Trick,0.338,0.887,2,-8.873,1,0.0438,0.00962,0.011,0.556,0.399,206.255
Hide U,Kosheen,0.67,0.672,8,-5.22,1,0.0566,0.0129,0.0782,0.111,0.329,169.991
Dream On,Aerosmith,0.412,0.528,1,-6.613,1,0.0259,0.298,5.03e-05,0.332,0.175,79.962
Rock the Casbah - Remastered,The Clash,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885
I'd Lie for You (And That's the Truth),Meat Loaf,0.413,0.684,2,-6.586,1,0.0425,0.47,0.0,0.108,0.274,170.784
Seven Nation Army,The White Stripes,0.745,0.464,4,-7.587,0,0.082,0.00597,0.41,0.239,0.297,123.893
The Reflex,Duran Duran,0.556,0.9,0,-6.11,1,0.097,0.123,0.0,0.571,0.804,126.686
Sisters Are Doin' It for Themselves,Eurythmics,0.672,0.771,10,-11.569,0,0.0323,0.0283,0.0,0.215,0.962,136.773
Modern World,Anouk,0.702,0.759,10,-4.78,0,0.0632,0.122,2.18e-06,0.126,0.677,120.191
Radar Love,Golden Earring,0.504,0.719,1,-9.155,0,0.0431,0.00878,0.00149,0.075,0.177,102.144
School's Out,Alice Cooper,0.286,0.662,2,-12.076,0,0.0459,0.0613,0.138,0.845,0.35,134.854
Hazy Shade of Winter,The Bangles,0.481,0.866,5,-7.143,0,0.0446,0.00892,0.0,0.097,0.426,150.427
Fantasy - Single Version,"Earth, Wind & Fire",0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018
It's Like That,Run–D.M.C.,0.863,0.959,7,-6.64,1,0.0373,0.0203,0.405,0.214,0.671,129.05
The River,Live,0.411,0.86,11,-3.305,1,0.0325,0.106,0.0,0.147,0.658,177.997
Jeremy,Pearl Jam,0.234,0.909,2,-4.424,1,0.0438,0.0208,0.0,0.104,0.262,105.53
Pink,Aerosmith,0.432,0.751,0,-5.124,1,0.0423,0.0134,4.58e-06,0.126,0.776,171.85
Cuddly Toy,Roachford,0.667,0.911,10,-6.431,0,0.0648,0.0483,0.0,0.307,0.657,125.62
Whole Lotta Love,Led Zeppelin,0.401,0.893,9,-11.171,1,0.437,0.0617,0.0391,0.164,0.406,87.979
Sweet Goodbyes,Krezip,0.629,0.332,11,-9.207,1,0.0269,0.738,0.0,0.105,0.465,110.005
Het Regent Zonnestralen,Acda en de Munnik,0.608,0.663,7,-7.652,1,0.0277,0.228,0.0,0.108,0.788,108.093
You Are so Beautiful - Live,Joe Cocker,0.329,0.322,1,-7.967,1,0.0321,0.8,0.0024,0.52,0.161,85.403
Lithium,Nirvana,0.687,0.685,7,-5.854,1,0.0367,0.00145,0.0,0.0657,0.359,123.147
Daughters,John Mayer,0.674,0.413,2,-7.816,1,0.0274,0.837,1.91e-05,0.098,0.503,124.895
Just Breathe,Pearl Jam,0.453,0.349,0,-11.077,1,0.0289,0.714,7.94e-05,0.0835,0.302,107.791
If It Happens Again,UB40,0.8,0.731,10,-6.642,0,0.107,0.0311,4.79e-05,0.0309,0.941,153.939
Changes,2Pac,0.802,0.936,6,-4.882,1,0.122,0.0221,6.19e-05,0.0757,0.667,114.002
Somebody,Bryan Adams,0.578,0.586,9,-11.353,0,0.0252,0.00259,2.73e-06,0.134,0.534,97.499
Drive,R.E.M.,0.469,0.42,7,-11.287,1,0.0287,0.21,0.000341,0.135,0.234,142.071
You Took the Words Right Out of My Mouth,Meat Loaf,0.442,0.723,9,-7.006,1,0.0844,0.134,0.0,0.72,0.71,125.073
Somebody to Love,George Michael,0.382,0.863,7,-6.949,1,0.0475,0.0661,0.0,0.976,0.364,109.123
Walk On - Radio Edit,U2,0.527,0.845,2,-5.34,1,0.0269,0.00575,0.000445,0.159,0.633,100.23
Dissident,Pearl Jam,0.265,0.881,0,-4.188,1,0.0486,0.00684,0.0,0.145,0.487,144.71
Midnight In Chelsea,Jon Bon Jovi,0.62,0.695,5,-7.541,0,0.0282,0.00707,8.84e-05,0.356,0.554,98.994
Satellite - Single Version,The Hooters,0.471,0.908,7,-5.205,1,0.0347,0.0052,0.0444,0.36,0.284,104.137
Over My Head (Cable Car),The Fray,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03
Love Generation,Bob Sinclar,0.934,0.69,1,-6.371,1,0.0831,0.00313,0.0167,0.0605,0.96,128.08
Better Days,Bruce Springsteen,0.57,0.786,2,-7.816,1,0.0391,0.22,0.0,0.385,0.615,120.572
Mannish Boy,Muddy Waters,0.598,0.735,2,-10.882,1,0.0973,0.44,0.000215,0.681,0.615,111.129
Pamela,TOTO,0.593,0.701,5,-6.267,1,0.029,0.0394,0.000335,0.0551,0.499,97.518
Hey Joe,Jimi Hendrix,0.367,0.773,9,-5.67,1,0.0376,0.00405,0.391,0.0228,0.541,168.255
Out Of My Bed,Krezip,0.526,0.705,10,-4.441,0,0.0298,0.0233,0.0,0.154,0.797,85.032
I Don't Want to Be,Gavin DeGraw,0.435,0.887,0,-3.934,0,0.0846,0.0089,0.0,0.161,0.463,154.451
Brown Eyed Girl,Van Morrison,0.49,0.594,7,-10.378,1,0.038,0.171,0.0,0.381,0.903,151.132
Stand My Ground,Within Temptation,0.251,0.866,5,-4.072,0,0.0503,0.0494,0.000873,0.116,0.129,87.714
Something To Say - Original Mix,Kane,0.37,0.898,7,-3.814,0,0.0681,0.00709,1.33e-06,0.117,0.384,144.977
I'm Yours,Jason Mraz,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001
Summer Of '69,Bryan Adams,0.505,0.71,2,-10.853,1,0.0371,0.0115,2.58e-06,0.0977,0.771,138.907
Bad Romance,Lady Gaga,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.1e-05,0.062,0.717,119.002
Hot N Cold,Katy Perry,0.702,0.839,7,-3.992,1,0.0439,8.1e-05,0.0,0.072,0.856,132.007
Every Breath You Take - Remastered 2003,The Police,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401
Poker Face,Lady Gaga,0.849,0.826,4,-4.609,1,0.0752,0.124,2.28e-06,0.0869,0.753,119.002
Enjoy the Silence - 2006 - Remaster,Depeche Mode,0.65,0.777,0,-8.1,0,0.0272,0.0837,6.32e-05,0.103,0.75,112.93
Viva La Vida,Coldplay,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
I Don't Believe You,P!nk,0.325,0.274,8,-9.077,1,0.0313,0.755,0.0,0.107,0.239,116.939
Just Dance,Lady Gaga,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992
Everybody Hurts,R.E.M.,0.254,0.383,2,-8.036,1,0.0282,0.614,0.0237,0.172,0.178,188.2
I Kissed A Girl,Katy Perry,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996
With Or Without You,U2,0.546,0.485,2,-9.424,1,0.027,0.000128,0.318,0.0939,0.106,109.913
Take On Me,a-ha,0.42,0.955,6,-3.92,0,0.178,0.00582,0.000511,0.0931,0.534,169.209
One,U2,0.552,0.466,0,-10.869,1,0.0274,0.236,0.00115,0.128,0.34,90.702
I Wish I Was a Punk Rocker (With Flowers in My Hair),Sandi Thom,0.692,0.455,9,-6.8,1,0.359,0.525,0.0,0.408,0.678,108.371
Hey Ya!,Outkast,0.711,0.942,0,-3.743,1,0.0538,0.0101,2.08e-05,0.237,0.966,79.504
Release Me,Agnes,0.62,0.926,2,-3.103,0,0.0321,0.00603,0.00026,0.0831,0.705,127.971
If Today Was Your Last Day,Nickelback,0.485,0.911,3,-5.749,1,0.0355,8.67e-05,0.0,0.092,0.568,89.956
U + Ur Hand,P!nk,0.709,0.891,0,-3.688,1,0.0528,0.00144,0.0,0.034,0.886,141.04
Halo,Beyoncé,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983
Fields Of Gold,Sting,0.653,0.344,2,-11.758,1,0.0246,0.346,0.0155,0.0715,0.291,104.009
Warwick Avenue,Duffy,0.493,0.59,0,-5.814,0,0.0392,0.339,0.0,0.121,0.502,169.908
No Air (feat. Chris Brown),Jordin Sparks,0.461,0.757,11,-5.01,1,0.212,0.0494,0.0,0.0603,0.333,159.997
Hero Of War,Rise Against,0.637,0.418,4,-7.022,1,0.0293,0.553,0.0,0.0982,0.251,76.949
Paparazzi,Lady Gaga,0.762,0.692,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906
Killing Me Softly With His Song - Live at the Brixton Academy,Fugees,0.678,0.709,1,-10.647,1,0.207,0.0911,0.0,0.341,0.592,94.999
Apologize,Timbaland,0.657,0.588,8,-6.005,1,0.0272,0.0252,0.0,0.0884,0.105,118.021
Sweet Dreams (Are Made of This),Eurythmics,0.705,0.936,8,-3.111,1,0.0502,0.0437,0.000113,0.309,0.659,125.553
Bleeding Love,Leona Lewis,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058
Under ytan,Uno Svenningsson,0.471,0.545,0,-9.173,0,0.035,0.0645,7.04e-05,0.128,0.339,150.388
Russian Roulette,Rihanna,0.329,0.461,6,-6.387,0,0.0469,0.0533,4.7e-06,0.119,0.281,79.541
(Everything I Do) I Do It For You,Bryan Adams,0.524,0.429,1,-10.064,1,0.0279,0.0803,1.37e-05,0.0726,0.239,131.206
No One,Alicia Keys,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04
Fireflies,Owl City,0.513,0.661,3,-6.8,1,0.0439,0.0274,0.0,0.118,0.461,180.118
Like a Prayer,Madonna,0.66,0.629,5,-12.359,1,0.0387,0.432,7.3e-05,0.172,0.324,111.926
"No Woman, No Cry - Edited Album Version",Fugees,0.85,0.31,0,-13.922,1,0.0978,0.00918,7.54e-05,0.18,0.392,88.992
Under The Bridge,Red Hot Chili Peppers,0.475,0.401,9,-11.672,1,0.0515,0.0285,5.8e-05,0.115,0.475,84.742
Umbrella,Rihanna,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028
Need You Now,Lady A,0.588,0.724,4,-4.379,1,0.0315,0.0348,9.52e-05,0.239,0.377,107.986
Dom andra,kent,0.527,0.871,10,-7.013,0,0.0663,0.0053,0.000339,0.103,0.402,103.015
Try Sleeping with a Broken Heart,Alicia Keys,0.496,0.821,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977
This Is My Life,Anna Bergendahl,0.486,0.68,0,-4.305,0,0.0336,0.245,0.0,0.268,0.384,82.911
Funhouse,P!nk,0.788,0.863,11,-3.022,0,0.0352,0.00522,3.44e-06,0.0371,0.805,103.98
La Isla Bonita,Madonna,0.724,0.822,1,-4.374,0,0.0333,0.304,1.38e-05,0.0553,0.964,99.9
"Hey, Soul Sister",Train,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03
Luka,Suzanne Vega,0.628,0.863,6,-4.121,1,0.0313,0.134,2.59e-05,0.114,0.787,124.894
Jolene,Dolly Parton,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578
Don't Speak,No Doubt,0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05
SOS,Rihanna,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046
Fast Car - (Tribute to Tracy Chapman),Studio Allstars,0.826,0.218,9,-18.101,1,0.0308,0.552,1.13e-05,0.318,0.576,101.952
If I Used To Love You,Daniel Lemma,0.69,0.404,11,-8.901,1,0.157,0.635,0.00832,0.112,0.684,91.334
Man In The Mirror,Michael Jackson,0.806,0.76,8,-6.041,1,0.0363,0.383,2.23e-05,0.134,0.215,100.319
Come Along,Titiyo,0.645,0.787,5,-4.707,0,0.0274,0.0641,0.513,0.341,0.906,84.116
Sober,P!nk,0.611,0.798,6,-4.907,1,0.0306,0.0696,0.0,0.182,0.408,90.928
Longing For Lullabies (feat. Titiyo),Kleerup,0.632,0.762,7,-3.806,1,0.034,0.0103,0.168,0.139,0.737,116.803
(I've Had) The Time of My Life,Bill Medley,0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535
When You Say Nothing At All,Ronan Keating,0.524,0.444,7,-11.798,1,0.0234,0.117,1.51e-06,0.126,0.397,86.991
So What,P!nk,0.537,0.866,11,-3.08,0,0.0445,0.000308,1.44e-06,0.382,0.412,126.003
Bubbly,Colbie Caillat,0.525,0.475,9,-6.714,1,0.0377,0.58,0.0,0.115,0.224,127.953
Friday I'm In Love,The Cure,0.551,0.895,7,-7.37,0,0.0358,0.000671,0.000894,0.359,0.464,135.954
Ironic,Alanis Morissette,0.495,0.595,11,-7.57,1,0.0443,0.246,0.0,0.236,0.392,85.341
Kärleken väntar,kent,0.578,0.708,9,-7.258,0,0.0241,0.00717,0.0291,0.253,0.49,99.676
Hips Don't Lie,Shakira,0.777,0.82,10,-5.867,0,0.0734,0.284,0.0,0.399,0.76,100.003
Save Tonight,Eagle-Eye Cherry,0.545,0.699,0,-8.76,1,0.0338,9.44e-05,5.79e-05,0.12,0.6,119.589
Family Affair,Mary J. Blige,0.914,0.551,8,-3.879,0,0.0455,0.133,2.61e-05,0.0841,0.967,92.889
These Words,Natasha Bedingfield,0.734,0.635,5,-7.03,1,0.0816,0.0322,0.0,0.0808,0.931,96.99
Personal Jesus - 2006 Digital Remaster,Depeche Mode,0.684,0.846,10,-5.538,0,0.0357,0.0999,0.0126,0.054,0.79,129.985
Kingston Town,UB40,0.957,0.217,8,-14.626,1,0.0595,0.116,0.0408,0.0795,0.771,102.073
Keep This Fire Burning - Radio Original,Robyn,0.656,0.653,8,-2.952,1,0.16,0.036,0.00713,0.0441,0.814,202.154
Follow Me,Uncle Kracker,0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014
Got My Mind Set On You,The New Merseysiders,0.742,0.517,5,-11.414,1,0.118,0.226,0.0,0.0857,0.961,75.802
Handlake Village,Takida,0.52,0.729,5,-7.513,1,0.0309,0.00012,1.02e-06,0.342,0.472,76.006
Rockstar,Nickelback,0.618,0.908,0,-3.369,1,0.0402,0.0522,0.0,0.313,0.712,144.081
I Still Haven't Found What I'm Looking For,U2,0.564,0.84,1,-6.116,1,0.0343,0.012,0.00339,0.0949,0.663,100.649
What Can I Do - Tin Tin Out Remix,The Corrs,0.616,0.687,9,-6.632,1,0.0465,0.193,0.000666,0.0922,0.552,79.221
Someone New,Eskobar,0.61,0.49,1,-7.923,1,0.0304,0.157,0.0,0.0954,0.473,109.98
Don't Let Me Get Me - Radio Edit,P!nk,0.544,0.849,0,-4.778,0,0.094,0.00264,0.0,0.0371,0.589,98.376
How You Remind Me,Nickelback,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094
La Camisa Negra,Juanes,0.751,0.731,6,-4.419,0,0.0308,0.0838,0.0,0.0556,0.973,97.007
Ayo Technology,Milow,0.779,0.671,11,-7.344,0,0.0338,0.632,0.0,0.102,0.778,128.067
Human Nature,Michael Jackson,0.621,0.476,2,-11.591,1,0.0315,0.577,0.00166,0.241,0.672,93.138
Måndagsbarn,Veronica Maggio,0.71,0.646,9,-5.674,0,0.056,0.0868,1.14e-06,0.197,0.735,124.43
Red Red Wine,UB40,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119
Sitting Down Here,Lene Marlin,0.764,0.709,2,-6.766,1,0.0348,0.163,0.0,0.334,0.786,124.043
Holiday / Boulevard of Broken Dreams,Green Day,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086
Beautiful,Christina Aguilera,0.457,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.193
Stereo Love - Radio Edit,Edward Maya,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041
Big Girls Don't Cry (Personal),Fergie,0.706,0.626,7,-4.319,1,0.033,0.21,0.0,0.0822,0.28,113.085
Wind Of Change,Scorpions,0.426,0.618,0,-6.939,1,0.037,0.442,0.0,0.0972,0.245,151.35
I Love You Always Forever,Donna Lewis,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773
Say It Right,Nelly Furtado,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948
Englishman In New York,Sting,0.676,0.475,9,-12.758,1,0.0367,0.423,1.48e-05,0.105,0.631,102.015
Meet Me Halfway,Black Eyed Peas,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0
Zombie,The Cranberries,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915
I'm Like A Bird,Nelly Furtado,0.622,0.616,10,-5.107,1,0.0349,0.147,3.87e-06,0.218,0.598,89.673
Flashdance...What A Feeling,Irene Cara,0.647,0.507,7,-11.175,0,0.0335,0.112,2.03e-06,0.184,0.488,123.578
All Good Things (Come To An End),Nelly Furtado,0.661,0.649,9,-7.668,0,0.0342,0.245,1.22e-05,0.11,0.388,100.893
Hung Up,Madonna,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02
Round Round,Sugababes,0.734,0.851,6,-3.86,0,0.034,0.00223,1.54e-05,0.215,0.75,126.604
Superstar,Jamelia,0.801,0.645,1,-6.93,1,0.0356,0.0457,0.0,0.0357,0.824,110.01
It Takes A Fool To Remain Sane,The Ark,0.692,0.585,5,-5.142,1,0.0296,0.0164,0.0,0.0955,0.386,122.955
Don't You (Forget About Me) - 2001 Remastered Version,Simple Minds,0.661,0.777,2,-7.788,1,0.0273,0.125,0.0313,0.311,0.718,111.102
I Don't Feel Like Dancin' - Radio Edit,Scissor Sisters,0.711,0.924,7,-3.398,1,0.0282,0.0156,0.0,0.114,0.912,108.033
Hey There Delilah,Plain White T's,0.527,0.452,2,-7.844,1,0.0293,0.819,0.0,0.102,0.311,103.851
Listen To Your Heart,Roxette,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063
La Tortura,Shakira,0.741,0.795,0,-5.263,1,0.0435,0.024,0.00089,0.0887,0.803,99.976
Living In America,The Sounds,0.569,0.87,11,-3.361,1,0.0349,0.0069,7.4e-06,0.0884,0.736,148.08
Everytime We Touch (Yanou's Candelight Mix),Cascada,0.446,0.173,5,-11.068,0,0.0355,0.928,0.0,0.243,0.305,113.87
Who Knew,P!nk,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004
Sorry,Madonna,0.589,0.877,0,-6.229,0,0.046,0.00121,0.013,0.169,0.443,132.971
Use Somebody,Kings of Leon,0.272,0.735,0,-5.416,1,0.0459,0.00533,0.000648,0.122,0.158,137.173
Easy,Faith No More,0.533,0.537,10,-9.382,0,0.0375,0.397,0.00013,0.213,0.372,62.035
Spending My Time,Roxette,0.42,0.574,4,-5.149,1,0.0292,0.238,0.000115,0.127,0.218,170.549
Uptown Girl - Radio Edit,Westlife,0.649,0.9,6,-5.81,0,0.0311,0.0108,0.000395,0.523,0.893,128.995
Fairytale,Alexander Rybak,0.569,0.838,2,-4.078,0,0.0335,0.607,7.1e-05,0.271,0.6,107.969
Aicha,Outlandish,0.739,0.524,11,-9.404,0,0.0531,0.203,2.15e-05,0.111,0.609,86.991
Supreme,Robbie Williams,0.562,0.857,5,-5.173,1,0.0589,0.00303,2.23e-06,0.284,0.759,96.231
Womanizer,Britney Spears,0.717,0.69,11,-5.236,0,0.0704,0.0661,0.0,0.109,0.242,139.005
Sweet Dreams,Beyoncé,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949
Sarah,Mauro Scocco,0.516,0.783,2,-11.577,1,0.0336,0.27,0.000638,0.0958,0.566,104.087
Fading Like A Flower (Every Time You Leave),Roxette,0.609,0.668,0,-5.738,1,0.026,0.195,0.0,0.219,0.319,105.419
